"id","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","Consent","ATT01","ATT02","ATT03","ATT04","ATT05","ATT06","ATT07","ATT08","ATT09","ATT10","ATT11","ATT12","ATT13","ATT14","ATT15","ATT16","ATT17","ATT18","ELS01","ELS02","ELS03","ELS04","ELS05","ELS06","ELS07","ELS08","ATT19","ATT20","ATT21","ATT22","ATT23","ATT24","ATT25","ATT26","ATT27","ATT28","ATT29","ATT30","ATT31","ATT32","ATT33","RECS01","RECS02","RECS03","RECS04","RECS05","RECS06","RECS07","RECS08","RECS09","RECS10","RECS11","RECS12","RECS13","RECS14","RECS15","RECS16","LAN01","LAN02","LAN03","LAN04","LAN05","LAN06","LAN07","LAN08","LAN09","NEP01","NEP02","NEP03","NEP04","NEP05","NEP06","NEP07","NEP08","NEP09","NEP10","NEP11","NEP12","NEP13","NEP14","NEP15","DUMMYVAR01","DUMMYVAR02","DUMMYVAR03","DUMMYVAR04","DUMMYVAR05","DUMMYVAR06","DEM01","DEM02","DEM03","DEM04","DEM05","DEM06","DEM07","DEM08","DEM09","DEM10","DEM11","DEM12","DEM13","DEM14","DEM15","DEM16","DEM17","DEM18","DEM19","DEM20","DEM21","DEM22","DEM23","DEM24","DEM25","DEM26","DEM27","LAN10","LAN11","LAN12","LAN13","LAN14","LAN15","LAN16","LAN17","LAN18","LAN19","LAN20","LAN21","LAN22","LAN23","LAN24","LAN25","LAN26","LAN27","LAN28","LAN29","LAN30","LAN31","LAN32","LAN33","LAN34","LAN35","LAN36","LAN37","LAN38","LAN39","LAN40","LAN41","LAN42","LAN43","LAN44","LAN45","LAN46","LAN47","LAN48","LAN49","LAN50","LAN51","LAN52","LAN53","LAN54","LAN55","LAN56","LAN57","LAN58","LAN59","LAN60","LAN61","LAN62","LAN63","LAN64","LAN65","LAN66","LAN67","LAN68","LAN69","LAN70","LAN71","LAN72","LAN73","LAN74","LAN75","LAN76","LAN77","LAN78","LAN79","LAN80","LAN81","LAN82","LAN83","LAN84","LAN85","LAN86","LAN87","RS01","RS02","RS03","RS04","RS05","RS06","DEM28","DEM29","DEM30"
206,100,910,1,2018-11-01 20:49:35,"R_22KBiyeJTGsocPZ",1,4,3,3,2,3,4,3,2,3,4,4,3,2,4,4,100,100,100,2,3,2,3,3,1,1,2,40,20,20,5,5,10,1,20,10,40,20,20,10,10,5,1,2,"",3,"",1,"5",3,1,"","5",2,3,1,1,3,"Insulate your loft. ...
Upgrade your boiler. ...
Hang thick curtains and insulate your doors. ...
Watch your energy consumption. ...
Switch to a cheaper energy tariff. ...
Use a water-saving showerhead. ...
Fit double glazing.","A typical house wastes 30 percent more energy than an efficient one does. On average, that means that 51 MMBtu's are being wasted by a typical home every year. A typical home energy retrofit costs around $10,000 per house -- before any utility","There are some practices that aren't just good, they're the best. ... Perform monthly maintenance of heating and cooling equipment to guarantee efficient ... Implement a regular lighting maintenance program. ... Typical cost savings can reach 30 to 40 percent for electricity, hardware, consumables ... Energy Savings At Home.",1,2,1,2,1,2,1,2,3,2,1,2,3,4,3,2,2,1,2,2,1,0,0,0,0,0,0,1,100,1,28,4,6,5,1,7,"",2,"",3,2,1,1,2,2,8,8,9,7,2,"",1,6,550,23,27,33,22,2,3,19,6,20,7,3,2,2,2,1,2,2,2,2,1,2,1,3,2,2,3,2,2,1,2,3,2,4,2,3,4,2,4,2,3,2,2,3,2,3,2,2,2,3,2,2,1,2,1,2,2,3,2,2,1,3,4,2,3,2,3,3,2,3,2,1,2,3,3,2,1,2,3,1,2,2,3,3,2,1,1,1
207,100,910,1,2018-11-02 11:21:16,"R_1rJJEVvASADZQHL",1,4,3,3,2,5,1,1,4,4,1,4,2,4,1,3,500,5,0.01,1,5,6,3,5,2,2,5,50,200,150,75,250,300,105,150,200,50,25,200,150,150,100,1,4,"",4,"",2,"1",7,5,"","1",5,5,5,2,1,"setting thermostat to a higher or lower temperature than needed. Keeping lights off that aren't being used. Take advantage of as much natural light as possible.","leaving things plugged in that don't need to be","no",4,2,4,3,2,1,1,4,1,3,1,3,2,5,1,5,1,4,1,3,1,0,0,0,0,0,0,3,65,2,28,4,2,2,1,5,"",1,"",1,2,1,1,1,2,1,0,3,0,1,"",1,8,39,72,68,70,75,1,2,70,5,70,6,3,1,1,1,1,1,1,1,2,1,2,3,1,4,4,5,3,2,4,1,2,2,5,1,2,2,2,1,3,1,3,3,4,4,3,1,3,3,3,2,1,2,2,3,2,3,1,5,5,5,2,1,4,3,3,5,5,1,6,6,6,3,3,2,2,5,5,5,5,1,5,5,5,2,2,2,2
208,100,907,1,2018-11-01 16:40:13,"R_wXfDWHx4c3hGZkR",1,6,8,4,2,6,1,1,1,1,2,7,3,1,2,1,500,10,1,2,1,3,3,3,2,3,1,13,250,70,250,700,1200,2500,5000,800,13,25,800,10000,2000,400,2,3,"",3,"",2,"0",7,7,"","2",6,2,4,2,1,"Replace the central A/C","doors which do not seal well","double paned windows",2,1,2,1,1,1,2,2,1,2,2,2,1,4,1,5,1,5,1,2,2,0,0,0,0,0,0,2,75,1,31,5,4,2,1,1,"",2,"",1,1,1,1,1,1,2,0,0,0,1,"",1,3,31,66,55,75,84,1,1,77,7,66,4,5,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,3,3,3,3,3,3,3,3,3,1,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,5,2,5,5,4,1,2,2,2
209,100,903,1,2018-11-01 09:17:02,"R_3lYS62v3lxPRvCg",1,6,6,3,4,6,3,3,3,1,1,1,1,1,1,1,500,1,1,2,1,3,3,3,2,1,1,60,150,75,50,250,1000,1500,3000,1000,50,25,250,200,500,200,1,4,"",4,"",1,"1",2,4,"","2",6,1,1,2,5,"keep heating and cooling to a minimum","heating!","covering windows at night.",2,1,1,1,1,1,1,2,1,2,2,5,1,4,4,5,2,1,1,1,4,0,0,0,0,0,0,2,89,2,46,3,3,2,1,7,"",5,"",1,1,1,2,1,1,5,1,0,1,1,"",1,8,240,68,50,80,90,1,4,80,8,70,7,3,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,2,1,3,3,1,3,1,1,1,6,1,4,1,6,6,1,6,1,1,1,6,1,2,1,6,6,1,6,5,1,5,5,5,1,2,1,2
210,100,896,1,2018-10-31 18:47:28,"R_3KCOHbspHSCQd7d",1,2,7,7,2,7,3,3,2,4,3,7,6,6,3,2,500,10,0.1,1,3,3,3,3,2,2,1,10,200,200,200,300,200,200,1000,200,90,25,200,400,400,60,2,2,"",2,"",2,"0",7,1,"","15",3,3,5,1,1,"remembering to turn lights off, adjust temps, unplug items when not in use","old equipment, leaving things plugged in","unplugging things when not in use, using programmable thermostat",2,2,2,2,1,2,2,2,4,2,2,2,4,4,2,2,4,2,3,2,3,0,0,0,0,0,0,1,250,2,50,8,6,4,1,1,"",2,"",1,1,1,1,1,1,3,1,0,0,1,"",1,3,204,72,72,72,72,2,2,74,6,70,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,2,4,2,2,2
211,100,878,1,2018-11-01 09:34:43,"R_1JCnvkUPjXWLhZg",1,8,8,8,4,8,6,6,1,6,4,3,2,8,2,3,500,10,0.01,1,6,6,3,3,2,3,1,200,200,150,150,300,400,300,500,250,150,150,200,300,200,250,1,4,"",4,"",1,"2",2,4,"","3",1,6,6,2,2,"Turning off unused appliances and lights","Keeping lights on","no",2,2,2,2,2,2,5,2,4,4,2,2,4,2,1,3,4,1,3,5,3,0,0,0,0,0,0,3,175,2,37,4,3,4,1,8,"",1,"",2,2,1,2,2,2,1,0,0,0,1,"",1,8,60,75,75,68,68,3,4,68,6,70,6,4,1,2,2,2,3,3,3,1,1,1,3,1,2,2,3,6,6,6,2,1,5,6,1,3,3,4,6,6,6,3,3,5,6,3,1,2,2,1,3,3,3,2,1,1,1,1,3,3,5,6,6,6,3,5,5,6,3,2,2,3,6,6,6,4,5,5,6,4,5,5,1,1,5,2,2,1
212,100,865,1,2018-11-02 11:08:29,"R_ZHVdgePMAHQFgat",1,5,4,8,4,8,4,6,4,4,4,7,4,8,4,1,500,10,0.1,4,3,3,3,6,6,6,5,100,500,300,300,2000,500,1000,2000,1000,10,25,1000,500,500,500,1,3,"",6,"We don't have central air",1,"1",1,3,"","2",5,5,2,2,1,"Turning off appliances when not using them, making smart adjustments to temperature control, switching lightbulbs to energy saving ones.","Leaving things on and forgetting - like pausing a movie on Netflix and walking away for a bit instead of shutting things down.","Nothing comes to mind that I haven't already mentioned.",2,2,4,2,2,2,1,5,1,3,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,3,50,2,26,2,3,2,1,11,"",7,"",1,1,1,2,2,2,0,0,0,0,1,"",1,8,20,70,65,70,70,2,3,70,2,70,5,3,1,1,1,1,3,1,1,1,1,3,3,2,2,2,3,6,2,4,3,3,6,6,2,4,3,3,6,2,1,4,3,6,6,4,1,1,1,1,3,1,1,1,1,3,3,1,1,1,5,6,4,5,4,5,6,6,1,1,1,5,6,4,3,4,5,6,6,4,1,5,5,5,5,2,1,2
213,100,859,1,2018-11-01 18:38:15,"R_2htnMv5u2SEfwl3",1,1,8,1,6,1,1,1,1,1,8,7,1,1,1,1,500,10,0.1,2,3,3,3,3,2,3,1,23,320,100,400,3000,250,1100,3000,1200,77,25,3000,300,300,500,5,3,"",3,"",2,"0",7,3,"","3",6,6,1,1,1,"There aren't any significant areas to save energy in my home; I already aggressively avoid excess energy expenditures.","This is not applicable to my situation, I have efficient appliances and a well insulated home of new construction.","As indicated in my previous responses, this isn't applicable to my situation.",1,1,1,1,1,1,1,1,1,5,1,5,3,5,1,5,1,3,1,3,1,0,0,0,0,0,0,2,68,1,35,4,3,1,1,2,"",1,"",1,1,1,1,1,1,1,0,1,0,1,"",1,1,70,65,60,80,85,4,1,72,4,72,6,2,2,1,1,1,1,1,1,1,1,3,3,1,5,5,5,5,5,5,2,1,6,6,4,6,6,4,6,6,6,4,5,6,6,1,1,1,1,1,1,1,1,1,1,3,3,1,5,5,5,5,5,5,2,5,6,6,3,6,6,6,6,6,6,4,6,6,6,5,3,2,3,3,1,2,2,1
214,100,858,1,2018-11-03 12:29:38,"R_1PRYMcRwhptql4p",1,8,6,8,7,8,6,8,8,6,8,6,8,7,8,6,100,10,100,1,1,2,1,2,5,2,2,20,2,3,4,2,3,5,4,2,10,25,24,2,3,2,3,2,"",1,"",1,"15",3,1,"","4",1,2,2,1,2," The planning process is also a good time to look into a renewable energy system","You can also close the vents in certain rooms that you're not using","Perform monthly maintenance of heating and cooling equipment to guarantee efficient",2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,1,50000,2,26,4,6,3,1,4,"",1,"",1,1,2,1,1,2,9,10,9,9,1,"",1,4,3,5,6,2,3,1,5,6,10,2,9,1,1,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1,3,3,2,1,2,3,1,2,1,3,2,1,2,3,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,1,3,1,2,3,2,1,2,3,1,2,2,3,1,2,3,1,2,2,1,3,2,1,1,3,2,1,1,1,1,1
215,100,854,1,2018-11-01 09:13:10,"R_1QDzhsVZsqKZ0Xs",1,1,7,6,7,5,7,7,2,1,2,7,1,1,1,2,500,10,0.1,2,3,3,3,3,2,2,1,50,1500,1000,150,2000,1800,2500,4000,1500,100,25,2500,4000,4000,1500,1,3,"",3,"",2,"0",7,3,"","6",5,5,2,2,2,"Taking shorter showers, having better insulation in the house","Long showers, poor household insulation, gaps in the doors leaking out air","Fixing the insulation would honestly make the most impact I think, not sure what else would work really since we're pretty good already at using a minimal amount of energy I think",2,2,2,1,2,2,1,5,2,3,1,5,1,4,1,5,1,5,2,5,1,0,0,0,0,0,0,2,96,1,24,6,4,3,1,2,"",1,"",1,1,1,1,1,3,0,2,0,0,1,"",3,8,288,73,73,80,80,4,4,68,1,70,6,3,1,3,3,1,1,2,3,3,1,2,3,3,6,6,2,3,3,6,6,4,3,6,3,6,6,2,2,1,6,6,4,3,6,3,1,3,3,1,1,1,3,3,1,1,3,3,6,6,5,4,3,6,6,5,3,6,3,6,6,5,4,2,6,6,5,2,6,4,2,5,5,5,4,2,1,2
216,100,853,1,2018-11-01 09:28:07,"R_u4lqCOlCfWLGoN3",1,4,6,3,2,4,4,2,3,2,3,6,4,3,4,2,250,1,1,1,4,3,3,2,4,1,4,12,5,10,30,45,15,20,33,22,75,30,55,45,60,35,1,1,"",1,"",2,"0",7,7,"","4",4,4,5,2,1,"To turn off all appliances, cover the windows in the winter","T.V on all night, leaving the lights on","Try working on the computer in the dark, keeping the heat on lower during the day,",2,2,3,1,4,2,4,3,4,2,4,3,2,3,4,3,2,3,2,4,3,0,0,0,0,0,0,1,65,2,47,2,3,2,1,1,"",1,"",1,1,1,1,1,1,1,2,0,0,1,"",1,8,85,72,40,78,78,3,4,86,8,45,2,4,1,1,1,1,1,1,1,1,1,3,2,4,5,4,4,3,3,4,4,5,6,5,3,2,3,3,1,2,2,3,2,4,3,4,1,2,2,1,1,1,2,1,1,3,2,4,3,5,4,3,2,3,4,4,2,5,3,2,4,4,3,2,3,4,3,4,5,2,3,4,4,4,3,2,2,2
217,100,849,1,2018-11-01 16:55:59,"R_dgVyg9bWtj0Vy7f",1,2,7,4,1,1,1,1,1,2,2,7,6,1,1,1,500,10,0.1,2,3,3,3,3,2,3,1,150,300,300,150,800,1000,1000,900,700,25,25,100,75,75,50,1,3,"",3,"",2,"0",1,3,"","3",6,2,4,2,1,"Reducing washer/dryer usage","Updating washer dryer and setting temp lower","Timers on all lights",2,2,1,1,2,2,1,5,1,4,1,5,1,4,1,5,1,5,2,4,1,0,0,0,0,0,0,2,75,1,34,5,4,4,1,1,"",1,"",1,1,1,1,1,1,3,1,0,0,1,"",1,8,48,65,60,72,77,2,2,72,2,67,4,3,2,1,1,1,1,1,1,1,1,2,3,3,2,3,1,4,3,5,2,2,4,6,2,2,3,1,3,2,1,4,4,5,6,5,1,1,1,1,1,1,2,1,1,2,3,2,3,4,6,5,3,6,5,6,5,6,1,3,4,6,4,2,2,4,6,5,6,5,1,5,5,4,1,2,1,3
218,100,847,1,2018-11-01 16:33:10,"R_2CUjMAbPb3axiCS",1,7,7,8,4,8,1,1,4,8,4,6,6,6,6,6,500,10,0.1,2,3,1,3,3,2,3,1,95,500,400,400,1000,500,1000,1000,500,2,5,10,10,5,3,1,4,"",4,"",1,"1",6,4,"","0",1,6,6,2,1,"not using air condition nor heating","refridgerator is old and inefficient","no",2,3,2,3,2,3,5,3,4,2,4,2,3,2,2,1,4,3,4,3,4,0,0,0,0,0,0,2,60,1,48,2,3,1,3,6,"",2,"",2,2,2,2,2,2,0,1,0,0,1,"",2,8,180,70,70,80,80,4,5,70,3,70,5,2,1,1,1,1,3,3,3,1,1,3,1,1,1,1,1,5,5,5,3,1,5,5,3,3,3,2,6,6,6,4,4,6,5,3,1,1,1,1,3,3,3,1,1,3,1,2,2,2,2,6,6,6,3,3,6,5,2,3,3,3,6,6,6,4,4,6,5,5,3,4,3,3,3,2,2,3
219,100,845,1,2018-11-02 10:53:19,"R_DSm7YwsQPYZaR7r",1,7,6,8,2,8,3,2,2,1,2,3,2,7,1,2,500,10,0.01,2,3,3,3,3,2,3,1,30,200,150,125,500,350,550,750,400,70,25,500,225,190,75,1,2,"",2,"",2,"0",7,6,"don't have one","1",6,3,3,2,1,"New energy efficient refrigerator","Old, drafty windows","Updating windows and using blackout curtains",2,2,2,2,2,2,5,4,2,5,1,1,2,4,1,5,5,5,4,5,1,0,0,0,0,0,0,2,80,1,36,3,4,1,1,1,"",1,"",1,2,1,1,1,2,2,0,0,0,1,"",1,3,30,67,63,81,85,4,4,79,3,75,8,2,2,1,1,1,3,1,1,1,1,3,3,2,5,5,3,6,4,5,4,1,6,6,4,5,5,3,6,1,1,5,4,6,6,4,1,1,2,1,3,1,1,1,1,3,3,1,5,5,5,6,4,4,5,5,6,6,3,5,5,5,6,1,1,5,5,6,6,4,2,5,5,5,4,2,2,2
220,100,843,1,2018-11-01 16:06:42,"R_3gUuhUAx1Io4lO2",1,3,5,6,2,4,1,6,1,1,1,2,2,1,1,1,400,10,10,2,1,3,3,3,5,2,5,40,40,20,5,50,70,70,70,15,50,25,50,60,50,50,2,3,"",3,"",2,"0",6,3,"","2",6,1,4,1,1,"keeping the lights off, the temps at a lower level","my husbands computer","we always turn off lights when we leave a room and shut down appliances",2,2,1,1,1,1,1,4,1,5,1,5,1,5,1,5,1,5,1,4,1,0,0,0,0,0,0,3,134,2,40,4,6,2,1,2,"",1,"",1,1,1,1,1,1,1,0,1,0,1,"",1,8,14,65,68,67,70,1,4,66,1,67,6,3,1,2,2,3,1,2,3,3,3,3,3,1,2,2,6,3,3,3,6,6,6,6,1,1,2,6,2,3,3,6,6,6,6,5,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,5,4,4,4,2,2,2
221,100,840,1,2018-11-01 17:01:55,"R_1N4Iu5dadDzOQew",1,6,8,7,8,7,8,1,6,8,8,8,8,8,8,8,500,10,0.1,2,3,3,3,3,2,1,1,30,32,25,35,250,300,300,400,300,70,25,400,400,500,150,1,1,"",2,"",2,"0",7,2,"","2",1,6,6,2,1,"turning down the heat when no one is home","old fridge","no",2,6,2,2,2,2,5,2,1,5,2,1,2,5,1,1,4,5,2,5,3,0,0,0,0,0,0,3,90,2,57,9,4,2,1,1,"",2,"",1,2,2,2,2,2,1,1,0,0,1,"",1,8,70,75,68,78,78,1,1,78,8,78,8,5,3,1,1,1,3,3,3,1,1,1,3,4,2,3,5,6,6,6,5,5,5,6,2,2,2,3,6,6,6,4,4,6,6,4,2,3,3,3,3,1,1,3,3,2,3,5,6,6,6,6,3,4,5,5,5,6,4,5,5,5,5,2,1,5,5,5,6,5,5,2,1,1,5,2,2,1
222,100,836,1,2018-11-02 10:40:23,"R_26haBuPzYQFnX1g",1,4,4,4,3,4,4,7,3,3,3,8,8,6,4,3,500,1,1,1,3,6,3,3,4,3,5,8,300,200,100,1000,500,800,1500,700,30,20,1000,200,300,250,2,1,"",1,"",2,"0",7,1,"","20",6,5,5,2,1,"Trying not to wash clothes as much and turn off the lights","Leavings lights and tv on all day","turning the lights and tv off when no one is home",3,3,3,3,2,2,3,2,3,2,2,2,3,3,2,3,3,2,4,2,3,0,0,0,0,0,0,3,275,2,33,5,4,2,1,4,"",1,"",1,1,1,1,1,1,4,2,0,0,2,"",1,1,20,74,74,70,70,1,2,70,3,74,5,5,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,5,4,4,5,3,5,5,4,3,3,2,5,3,3,5,2,6,2,5,1,1,1,1,1,1,1,1,2,2,2,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,2,5,3,4,2,5,2,2,2
223,100,829,1,2018-10-31 17:01:22,"R_2cbde4epqDPJYfA",1,6,7,6,2,6,1,1,3,2,2,4,2,1,1,2,500,10,0.1,2,3,3,3,3,2,1,1,30,900,700,250,1200,1100,1500,2000,1100,70,25,1100,900,800,200,1,2,"",2,"",1,"1",7,4,"","2",6,4,2,1,1,"To adjust my air conditioning and heating.  Also to turn down my electric hot water heater.  I also need to turn off my lights when they're not being used.  I could also turn up my fridge temp a bit.","Sometimes I forget to turn off my lights.  I also have Philips Hue smart LED lights that I have set to turn on at night when I'm at work, so my cat can have some light.","The ones I've listed in the previous questions would work well in my residence.",2,2,2,1,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,75,1,32,3,4,1,1,1,"",2,"",1,1,1,1,1,1,0,2,0,0,1,"",1,8,6,70,66,75,78,1,2,73,3,68,7,3,1,1,1,1,1,1,1,1,1,3,3,3,3,4,2,3,3,3,3,2,6,6,2,3,3,2,4,2,2,4,5,6,6,4,1,1,1,1,1,1,1,1,1,3,3,2,3,3,5,4,3,3,4,5,6,6,1,2,2,5,3,1,1,3,5,6,6,4,1,5,5,5,2,2,1,2
224,100,829,1,2018-11-03 11:23:57,"R_2E78a5h9fhlFRDM",1,5,6,7,6,5,6,4,5,6,7,7,6,5,6,5,500,100,500,2,3,2,1,2,2,3,2,60,50,60,40,30,50,60,70,60,5,6,4,2,3,5,4,3,"",2,"",1,"3",3,3,"","10",3,2,4,1,2,"save money","bulbs","drywasher",2,2,1,3,2,2,3,2,2,1,2,3,3,3,2,2,1,1,2,2,1,0,0,0,0,0,0,1,200,1,40,3,4,4,1,4,"",1,"",1,1,1,1,1,1,6,4,5,4,1,"",1,5,12,5,3,5,5,2,3,5,7,5,8,2,2,2,1,1,2,2,1,1,1,3,3,3,5,5,4,5,4,4,5,4,5,5,3,3,3,4,4,4,3,3,3,4,4,2,2,2,1,1,1,1,2,2,2,3,3,4,4,5,5,5,4,3,3,4,4,3,3,3,3,4,3,4,4,4,3,3,4,2,3,2,3,2,3,1,1,1
225,100,822,1,2018-11-02 11:16:54,"R_3lLW3hGBoomFEXb",1,3,6,3,2,6,1,1,5,1,2,3,1,3,3,1,500,10,0.1,2,3,3,3,3,2,2,1,60,500,200,250,800,400,600,2500,1200,40,25,400,250,300,400,2,2,"",2,"",2,"0",7,2,"","12",4,3,4,2,2,"It's mainly about reducing the usage of big appliances and swapping lightbulbs to more efficient ones.","Likely the dishwasher because it's old and doesn't even wash thoroughly","Other than the ones I listed above, I can't really think of anything else",4,6,4,3,2,2,2,4,1,4,1,4,1,4,2,5,2,4,2,3,1,0,0,0,0,0,0,3,112,1,27,4,5,3,1,8,"",1,"",2,2,1,1,1,3,5,3,0,2,1,"",1,6,15,74,70,75,77,4,2,72,4,74,7,3,2,1,1,1,1,2,2,1,1,2,3,4,2,2,2,4,3,3,4,2,4,6,4,3,4,3,3,2,1,4,3,5,6,5,1,1,1,2,2,1,1,1,1,2,3,1,4,3,3,3,2,2,3,3,5,6,2,4,4,5,3,2,1,4,5,5,6,4,3,4,5,5,3,2,1,2
226,100,796,1,2018-11-01 17:40:41,"R_2B8Mk0YnfKiIg79",1,5,3,4,5,4,3,4,5,4,5,6,5,4,5,4,1000,100,10,4,3,6,3,6,1,3,3,20,20,20,20,20,10,30,10,30,40,60,240,20,60,40,2,7,"",3,"",1,"4",3,4,"","5",4,4,3,2,3,"Make Magnet in energy Machine","Electronic Machine","Nothing",3,3,2,3,2,3,3,4,3,4,3,2,3,4,2,3,2,3,2,3,2,0,0,0,0,0,0,2,50,1,34,7,4,4,1,7,"",2,"",1,1,1,1,3,2,8,5,3,1,2,"",1,3,33,20,15,25,10,3,3,80,7,85,7,3,2,2,2,1,2,3,1,2,1,3,1,2,3,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,2,2,1,2,3,1,3,2,3,2,4,5,2,3,3,3,3,2,3,4,2,3,3,2,3,3,2,3,3,2,4,1,5,3,1,1,1
227,100,794,1,2018-11-01 09:51:11,"R_3nO928EBoy74xdh",1,7,6,5,5,5,2,2,4,1,4,6,1,5,3,3,500,10,0.1,1,6,3,3,2,2,3,6,70,600,500,300,1200,700,400,500,900,30,25,1200,200,200,300,2,2,"",2,"",2,"0",7,7,"","10",4,2,6,2,4,"Turning off lights, doing fewer loads of laundry/dishes, not leaving things plugged in.","Leaving things plugged in","Focusing on unplugging devices not in use.",3,2,3,2,1,3,3,2,4,2,4,2,2,2,5,1,3,3,4,2,4,0,0,0,0,0,0,3,125,2,24,9,4,4,1,1,"",1,"",1,1,1,1,1,1,4,2,0,0,1,"",2,8,120,68,68,74,74,2,2,68,4,72,5,5,2,1,2,1,1,1,2,2,1,2,3,2,3,5,1,3,3,5,5,2,4,6,3,5,5,2,3,2,2,5,3,4,6,2,1,3,3,3,3,2,2,3,3,2,3,2,6,6,6,6,3,4,6,6,5,6,2,6,6,6,6,2,1,6,6,5,6,4,3,4,5,3,4,2,2,3
228,100,793,1,2018-11-01 17:39:57,"R_73vRXJgOydJbKOR",1,6,8,8,2,8,8,1,1,1,2,8,1,8,3,2,500,10,0.1,2,3,3,3,4,2,2,1,50,300,150,500,400,300,500,500,500,50,50,500,1000,1000,500,2,2,"",2,"",2,"0",7,2,"","13",4,2,6,2,2,"adjusting the thermostat and water heater","not insulating windows and doors","better insulation overall",4,1,4,1,3,1,1,5,1,3,1,1,1,5,1,5,1,5,1,3,1,0,0,0,0,0,0,2,70,2,34,4,5,2,1,3,"",2,"",1,1,1,1,1,1,2,4,0,0,1,"",1,8,120,66,60,78,78,4,4,80,10,80,10,4,1,1,1,2,3,2,2,2,1,3,3,1,3,3,4,6,3,3,4,1,6,5,2,2,2,2,6,1,1,5,1,6,5,1,1,3,3,3,3,2,2,3,3,1,3,1,5,5,5,5,3,3,5,5,3,5,4,5,5,5,5,1,1,5,5,5,5,4,1,5,5,5,3,1,1,2
229,100,791,1,2018-11-01 09:16:16,"R_6Llq1x5b1mnjolj",1,6,2,3,2,7,2,7,7,3,2,7,8,2,2,2,500,10,0.1,2,6,6,3,4,2,6,6,100,400,300,100,300,400,300,500,100,150,125,500,150,150,125,6,7,"",7,"",2,"1",1,1,"","5",5,5,6,3,7,"buying newer and more energy saving modern appliances rather then using used and old ones","phone chargers left plugged in","solar panels",4,2,4,2,2,2,2,2,1,3,2,4,2,1,2,1,1,2,1,2,2,0,0,0,0,0,0,3,50,1,27,2,2,5,1,8,"",1,"",2,2,1,2,2,2,0,0,0,0,1,"",4,7,60,75,70,85,75,2,2,70,2,70,2,3,1,1,1,1,3,1,1,1,1,1,1,3,3,3,4,6,5,5,4,3,4,4,3,3,3,4,6,4,4,4,3,5,4,4,1,3,3,3,3,3,3,3,3,3,3,5,5,5,5,6,5,5,5,5,5,5,3,4,5,5,6,5,5,5,5,5,5,5,2,5,5,5,2,2,2,2
230,100,782,1,2018-11-01 09:54:58,"R_22zSFwZLhXVtuHU",1,4,4,4,3,4,3,3,3,4,3,4,5,4,4,3,500,10,0.1,2,3,3,3,1,2,1,1,80,200,150,75,300,500,500,600,750,80,75,150,300,300,250,1,1,"",1,"",2,"0",7,1,"","10",5,5,3,2,1,"Keeping showers short.  Turning off heat/ac when not at home.","Keeping water running when not using.  Taking long showers/baths.  Keeping ac/heat on long time.","Just the above really.  Being aware to keep things off when not in use.",4,3,4,3,4,2,4,4,2,2,2,2,1,2,3,4,4,4,2,2,2,0,0,0,0,0,0,2,120,1,42,3,4,3,1,1,"",1,"",1,1,1,1,1,1,2,1,0,0,1,"",1,6,120,72,72,72,72,1,1,72,7,72,7,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,5,5,2,2,1,4
